order_id,customer_name,product_category,price,quantity,order_date
ORD-070328,Jennifer Monroe,Home & Kitchen,765.98,2,2026-05-15
ORD-070329,Darryl Johnston,Beauty,888.89,4,2026-08-25
ORD-070330,Michael Cowan,Beauty,$313.77,2,2026-07-19
ORD-070331,Beth Gutierrez,Home & Kitchen,$145.83,5,2026-06-27
ORD-070332,Tamara Becker,Books,424.32,1,2026-06-15
ORD-070333,Miss Deanna Hoover,Clothing,384.18,1,2026-09-14
ORD-070334,  Gary Mcintosh  ,Beauty,70.56,1,2026-05-03
ORD-070335,Evan Norris,Clothing,277.18,2,2026-04-16
ORD-070336,Sherry Marsh,Electronics,926.81,2,2026-08-17
ORD-070337,Melissa Martinez,Beauty,236.66,3,2026-08-05
ORD-001275,Jennifer Clark,Home & Kitchen,225.32,1,2026-05-14
ORD-070339,Tracy Stevenson,Home & Kitchen,770.86,4,2026-09-01
ORD-070340,Craig Hardy,Beauty,467.3,5,2026-08-27
ORD-070341,Douglas Khan,Electronics,911.66,5,2026-09-03
ORD-070342,  Ashley Wilkerson  ,Home & Kitchen,866.95,5,2026-07-01
ORD-070343,Bianca White,Clothing,639.47,1,2026-07-12
ORD-070344,Emily Lynch,Books,573.75,1,2026-03-28
ORD-070345,Jesse Nash,Beauty,489.58,2,2026-08-06
ORD-070346,Lauren Rivas,Home & Kitchen,696.87,4,2026-03-20
ORD-070347,Scott Dickerson,Beauty,603.93,1,2026-04-25
ORD-070348,Wendy Ross,Beauty,$172.64,2,2026-04-27
ORD-070349,Eric Snow,Electronics,634.8,1,2026-04-25
ORD-070350,Sarah Barr,Home & Kitchen,38.36,1,2026-04-13
ORD-070351,Caitlin Oconnor,Home & Kitchen,$596.77,2,2026-06-11
ORD-070352,  Peter Martinez  ,Clothing,387.33,2,2026-06-23
ORD-070353,  Sarah Lyons  ,Clothing,913.36,5,2026-07-21
ORD-070354,Brittany Parker,Beauty,684.41,4,2026-05-30
ORD-070355,  Kristina Thomas  ,Clothing,717.55,1,2026-06-06
ORD-070356,Donald Lang,Beauty,359.44,4,2026-05-02
ORD-070357,Angela Crosby,Books,$557.64,4,2026-05-15
ORD-000633,  Melanie Oliver  ,Electronics,$320.62,4,2026-06-26
ORD-070359,  Blake Rivera  ,Books,633.13,4,2026-03-31
ORD-070360,Tim Cummings,Home & Kitchen,291.81,5,2026-05-14
ORD-070361,  Stephen Wells  ,Clothing,513.93,3,2026-03-22
ORD-070362,William Reyes,Electronics,605.41,4,2026-05-24
ORD-070363,Angela Smith,Books,722.3,3,2026-06-10
ORD-070364,  Amanda Bryant  ,Beauty,320.11,2,2026-09-04
ORD-070365,  Mark Baker  ,Electronics,255.23,5,2026-09-02
ORD-070366,  Isaac Adams  ,Clothing,804.81,4,2026-04-30
ORD-070367,Ryan Moyer,Electronics,$936.52,4,2026-04-23
ORD-070368,Kristine Mccann,Clothing,564.01,5,2026-06-24
ORD-070369,Ralph Shaw,Beauty,$538.42,5,2026-05-14
ORD-070370,Jared Terrell,Beauty,238.98,4,2026-04-06
ORD-070371,Mary Choi,Electronics,600.84,1,2026-05-09
ORD-070372,Amy Andersen,Books,174.37,1,2026-06-28
ORD-070373,Lisa Jennings,Clothing,329.61,4,2026-06-18
ORD-070374,Jimmy Cameron,Beauty,594.51,4,2026-05-16
ORD-070375,Cathy Hernandez,Clothing,294.01,3,2026-04-30
ORD-070376,Matthew Horn,Home & Kitchen,686.69,4,2026-05-24
ORD-070377,James Garner,Home & Kitchen,890.22,4,2026-06-16
ORD-070378,Priscilla Castro,Beauty,440.13,5,2026-05-05
ORD-070379,Teresa Baker,Electronics,$24.18,5,2026-06-11
ORD-070380,Emily Jones,Clothing,$286.15,2,2026-09-01
ORD-070381,Michael Ryan,Books,$685.95,3,2026-06-18
ORD-070382,Marie Robinson,Books,$75.28,1,2026-08-09
ORD-070383,Cheryl Wilson,Home & Kitchen,29.02,1,2026-07-07
ORD-070384,Amber Mejia,Electronics,681.65,1,2026-04-03
ORD-070385,David Dunn,Home & Kitchen,958.56,1,2026-06-01
ORD-070386,  Danielle Johnston  ,Electronics,507.61,3,2026-09-02
ORD-000123,Sydney Lara,Electronics,$167.72,1,2026-09-15
ORD-070388,Natasha Gomez,Clothing,234.46,4,2026-04-12
ORD-070389,  Tina Hill  ,Beauty,$106.88,5,2026-06-26
ORD-070390,Dennis Kelley,Beauty,$629.84,4,2026-07-30
ORD-070391,Samuel Castillo,Books,211.63,2,2026-09-06
ORD-070392,Jessica Anderson,Beauty,142.63,3,2026-04-15
ORD-070393,Sarah Page,Beauty,888.93,4,2026-06-23
ORD-070394,  Timothy Lopez  ,Home & Kitchen,$416.09,2,2026-06-25
ORD-070395,Danielle Chapman,Clothing,602.89,2,2026-07-09
ORD-070396,Michelle Brown,Electronics,915.44,2,2026-07-04
ORD-070397,Leah Johnson,Books,348.68,4,2026-04-10
ORD-070398,Jenny Johnson,Books,707.44,5,2026-07-10
ORD-070399,Lindsey Jones,Clothing,405.1,5,2026-08-26
ORD-070400,William Hines,Electronics,766.5,4,2026-05-12
ORD-070401,Karen Phillips,Beauty,83.61,2,2026-05-29
ORD-070402,Richard Barnes,Books,$372.85,2,2026-08-24
ORD-070403,Joshua Evans,Electronics,$605.95,1,2026-03-26
ORD-070404,April Haney,Electronics,392.82,2,2026-05-15
ORD-070405,Daniel Brown,Books,876.04,1,2026-09-15
ORD-000182,David Brown DVM,Home & Kitchen,315.84,2,2026-06-26
ORD-070407,Olivia Daniels,Home & Kitchen,142.76,1,2026-03-30
ORD-070408,Natalie White,Beauty,$285.5,2,2026-05-21
ORD-070409,  Amy Faulkner  ,Electronics,$947.93,4,2026-07-18
ORD-070410,  Anthony Chen  ,Clothing,850.21,4,2026-07-23
ORD-070411,Albert Gomez DVM,Electronics,94.77,5,2026-04-08
ORD-070412,Jorge Silva,Books,598.16,4,2026-07-04
ORD-070413,Melissa Green,Electronics,174.46,5,2026-06-20
ORD-000037,Richard Brady,Beauty,$775.64,5,2026-05-25
ORD-070415,  Carolyn Williams  ,Home & Kitchen,155.04,3,2026-04-12
ORD-070416,Anthony Herman,Books,$319.89,2,2026-07-22
ORD-070417,Sarah Bean,Clothing,$534.13,5,2026-04-29
ORD-070418,Samantha Davis,Electronics,$779.36,2,2026-03-27
ORD-070419,Robert Tyler,Electronics,927.74,4,2026-05-14
ORD-070420,  James Hurst  ,Beauty,806.08,4,2026-09-13
ORD-070421,Mark Newman,Beauty,974.55,3,2026-07-18
ORD-070422,Sean Andrews,Beauty,$270.71,2,2026-08-02
ORD-070423,Matthew Miles,Electronics,771.39,1,2026-05-07
ORD-070424,John Martinez,Beauty,716.19,5,2026-08-12
ORD-070425,Robert Gates,Clothing,560.1,3,2026-08-16
ORD-070426,Leslie Ware,Electronics,$846.0,4,2026-03-30
ORD-070427,Ricky Pham,Beauty,$275.51,3,2026-08-31
ORD-070428,Kyle Sanders,Clothing,765.85,0,2026-05-19
ORD-070429,Angie Huynh,Clothing,835.14,1,2026-09-07
ORD-070430,Michelle Davies MD,Home & Kitchen,721.97,4,2026-07-18
ORD-070431,  John Hamilton  ,Clothing,461.65,4,2026-05-05
ORD-070432,Tony Williams,Beauty,$937.03,1,2026-06-05
ORD-070433,Ryan Owen,Beauty,937.68,1,2026-05-16
ORD-070434,Brittany Ali,Beauty,$749.18,2,2026-03-20
ORD-070435,Thomas Koch,Clothing,521.54,3,2026-05-22
ORD-070436,Brandon Johnson,Clothing,244.77,1,2026-08-02
ORD-070437,  Todd Higgins  ,Electronics,626.03,5,2026-06-06
ORD-070438,Elizabeth Brown,Beauty,534.57,3,2026-08-22
ORD-070439,John Clayton,Clothing,610.25,1,2026-08-15
ORD-070440,Neil Mcmahon,Home & Kitchen,744.55,3,2026-04-28
ORD-070441,Angela Archer,Books,718.39,3,2026-08-17
ORD-070442,  Noah Walter  ,Books,677.31,1,2026-07-23
ORD-070443,Rebecca Jenkins,Clothing,893.38,1,2026-09-08
ORD-070444,Francisco Wilson,Clothing,534.27,3,2026-04-15
ORD-070445,Wanda Barrett,Books,378.64,5,2026-06-15
ORD-070446,Tonya Hernandez,Electronics,976.11,5,2026-08-31
ORD-070447,  Todd Mack  ,Electronics,171.56,2,2026-05-18
ORD-070448,  Aaron Wilson  ,Beauty,306.58,3,2026-08-02
ORD-070449,Taylor Brown,Electronics,144.81,5,2026-09-12
ORD-000111,Charles Spence,Clothing,598.19,1,2026-08-24
ORD-070451,Aaron Stokes,Home & Kitchen,$763.58,5,2026-04-09
ORD-070452,Antonio Skinner,Electronics,735.02,4,2026-07-06
ORD-070453,Lisa Campbell,Beauty,$560.84,1,2026-07-24
ORD-070454,James White,Books,401.62,3,2026-09-15
ORD-070455,Connie Preston,Home & Kitchen,517.18,1,2026-06-14
ORD-070456,Dawn Perez,Home & Kitchen,$951.61,3,2026-06-15
ORD-070457,Terri Melendez,Home & Kitchen,562.9,0,2026-05-24
ORD-070458,  Tracy Wilson  ,Electronics,106.8,4,2026-08-23
ORD-070459,  Sandra Robinson  ,Clothing,172.93,5,2026-05-11
ORD-070460,  Bryan Dorsey  ,Beauty,$324.83,2,2026-05-24
ORD-070461,John Rowland,Books,884.03,5,2026-06-17
ORD-070462,Cody Acosta,Clothing,$88.26,2,2026-06-06
ORD-070463,  Theresa Johnson  ,Books,481.77,5,2026-03-25
ORD-070464,Krystal Ellis,Electronics,$600.31,1,2026-06-09
ORD-070465,Melissa Evans,Home & Kitchen,$807.01,4,2026-05-04
ORD-070466,Michael Sanchez,Clothing,$778.55,5,2026-03-31
ORD-070467,Julia Coffey,Clothing,927.45,0,2026-04-27
ORD-070468,  Christopher Kelley  ,Electronics,134.34,4,2026-05-01
ORD-070469,Clinton Shaw,Home & Kitchen,$14.22,3,2026-05-21
ORD-070470,Eric Rivers,Beauty,612.66,0,2026-06-01
ORD-070471,Meghan Brown,Home & Kitchen,279.04,3,2026-04-24
ORD-070472,  Mr. Joshua Miller  ,Clothing,369.17,2,2026-06-22
ORD-070473,Timothy Serrano,Home & Kitchen,373.58,3,2026-08-25
ORD-070474,Rachel Torres PhD,Home & Kitchen,365.24,2,2026-05-29
ORD-070475,Frank Kelly,Clothing,927.86,1,2026-03-20
ORD-070476,Jeffrey Ray,Electronics,734.79,2,2026-09-10
ORD-070477,  Walter Keller  ,Clothing,254.88,2,2026-05-31
ORD-070478,Christopher Sims,Books,320.72,4,2026-05-17
ORD-070479,Tracey Kelly,Electronics,503.09,3,2026-05-20
ORD-070480,  Holly Ortiz  ,Electronics,710.21,5,2026-07-07
ORD-070481,Hannah Casey,Clothing,274.64,1,2026-06-08
ORD-070482,Suzanne Dalton,Home & Kitchen,962.98,4,2026-04-21
ORD-070483,  Brett Hardin  ,Books,$838.99,1,2026-06-14
ORD-070484,Erin Jones,Beauty,$129.59,3,2026-03-24
ORD-070485,Donna Jones,Clothing,$486.51,4,2026-08-23
ORD-070486,Natasha Stephens,Books,140.55,1,2026-05-10
ORD-070487,Erik Jones,Electronics,202.95,1,2026-07-24
ORD-070488,Joseph Coleman,Clothing,954.0,1,2026-04-26
ORD-070489,Kimberly Lyons,Home & Kitchen,$605.23,4,2026-07-24
ORD-070490,Jeff Maldonado,Electronics,$697.54,2,2026-07-29
ORD-070491,Mitchell Norman,Books,242.45,1,2026-09-13
ORD-070492,Whitney Moran,Clothing,316.41,5,2026-05-31
ORD-070493,Michael Mejia,Clothing,87.63,5,2026-07-01
ORD-070494,Jesse Taylor,Home & Kitchen,645.31,1,2026-07-21
ORD-070495,Dillon Morse,Home & Kitchen,708.29,3,2026-06-10
ORD-070496,  Michael Dennis  ,Books,176.96,5,2026-06-24
ORD-070497,Amber Hahn,Home & Kitchen,315.92,2,2026-06-07
ORD-070498,  Heidi Chen  ,Beauty,$254.82,2,2026-05-08
ORD-070499,Johnny Roman,Books,853.87,2,2026-06-20
ORD-070500,Victoria Suarez,Home & Kitchen,437.9,2,2026-04-13
ORD-000614,Tina Hudson,Books,258.71,5,2026-08-23
ORD-070502,Jeffery Smith,Books,712.58,0,2026-04-11
ORD-070503,Ashley Holmes,Clothing,977.05,2,2026-08-29
ORD-000850,Jeffrey Wright,Books,$267.48,2,2026-09-11
ORD-070505,Stephanie Palmer,Beauty,592.91,3,2026-08-13
ORD-070506,Cynthia Nelson,Electronics,192.62,3,2026-07-27
ORD-070507,Jonathan Hodges,Books,236.39,5,2026-06-11
ORD-000599,Dawn Estrada,Beauty,302.63,3,2026-06-03
ORD-070509,Craig Lewis,Clothing,852.06,3,2026-07-10
ORD-070510,Eric Young,Home & Kitchen,546.01,2,2026-04-28
ORD-070511,Bryan Gordon,Home & Kitchen,863.55,2,2026-06-19
ORD-070512,Michael Davis,Clothing,739.71,5,2026-06-12
ORD-070513,  Jared Martinez  ,Beauty,601.17,5,2026-08-12
ORD-070514,Andrew Smith,Electronics,728.17,1,2026-06-02
ORD-070515,Dawn Roth,Electronics,$170.12,5,2026-04-05
ORD-000640,  Jonathan Brown  ,Home & Kitchen,$690.01,4,2026-06-11
ORD-070517,  Sean Graham  ,Electronics,$627.78,1,2026-03-20
ORD-070518,  Elizabeth Carroll  ,Beauty,222.02,4,2026-05-28
ORD-070519,Jessica Day,Books,897.81,5,2026-05-09
ORD-070520,Katherine Miller,Home & Kitchen,552.74,1,2026-04-03
ORD-070521,  Amber Terry  ,Books,382.16,2,2026-07-11
ORD-070522,Emily Wong,Beauty,328.19,4,2026-09-08
ORD-070523,Gabriel Hicks,Beauty,$545.48,3,2026-09-14
ORD-070524,Victor Combs,Beauty,881.78,5,2026-05-20
ORD-070525,Debbie Wright,Beauty,$236.59,5,2026-06-07
ORD-070526,William Williams,Clothing,$848.4,2,2026-06-25
ORD-070527,  David Jones  ,Clothing,232.68,3,2026-03-25
ORD-070528,Ashley Hendrix,Books,$37.64,5,2026-08-06
ORD-070529,Jonathan Larsen,Electronics,$307.99,4,2026-07-25
ORD-070530,Natalie Baldwin,Electronics,$984.1,3,2026-08-15
ORD-070531,Richard Stein,Beauty,$537.73,3,2026-05-24
ORD-070532,Kirsten Martinez,Beauty,780.11,1,2026-05-19
ORD-070533,  Larry Gutierrez  ,Beauty,144.08,1,2026-06-17
ORD-070534,  Stephanie Martinez  ,Clothing,583.97,3,2026-04-23
ORD-070535,Jake Carey,Clothing,$71.54,4,2026-07-08
ORD-001969,Brittany Tate DDS,Beauty,752.73,5,2026-09-08
ORD-070537,Michael Hoffman,Clothing,391.37,1,2026-07-05
ORD-070538,  Sarah Lambert  ,Beauty,$670.61,5,2026-05-19
ORD-070539,Jasmine Moody,Home & Kitchen,539.16,5,2026-07-16
ORD-070540,Jeremy Smith,Home & Kitchen,$25.67,4,2026-06-15
ORD-070541,Stephen Phillips,Home & Kitchen,726.79,3,2026-03-22
ORD-000827,Diana Morales,Home & Kitchen,$575.58,5,2026-08-20
ORD-070543,Lauren Ferguson,Clothing,741.98,4,2026-03-25
ORD-070544,  James Douglas  ,Books,$177.43,5,2026-05-17
ORD-070545,Jane Powell,Clothing,987.55,3,2026-08-12
ORD-070546,Steven Williams,Books,$293.79,4,2026-07-01
ORD-070547,Jordan Velasquez,Clothing,924.65,-1,2026-08-15
ORD-070548,Andre Ellis,Books,123.3,4,2026-07-26
ORD-070549,  Jonathan Gibson  ,Electronics,$274.83,3,2026-07-31
ORD-070550,Terry Glenn,Beauty,739.1,5,2026-05-23
ORD-070551,Jessica Moore,Electronics,49.09,3,2026-06-10
ORD-070552,  Tiffany Carroll  ,Electronics,339.86,1,2026-04-17
ORD-070553,Zachary Burns,Electronics,679.53,4,2026-08-17
ORD-070554,Gary Garcia,Clothing,859.69,5,2026-09-15
ORD-070555,Kristine Smith MD,Electronics,117.28,3,2026-08-22
ORD-070556,Edward Garrett,Beauty,$884.87,2,2026-09-11
ORD-070557,  Nicole Baxter  ,Home & Kitchen,860.15,3,2026-08-29
ORD-070558,Michelle Miller,Clothing,643.02,1,2026-03-30
ORD-070559,  Aaron Wall  ,Beauty,363.63,5,2026-09-08
ORD-070560,Melissa Davila,Books,463.24,1,2026-07-16
ORD-070561,Justin Harris,Home & Kitchen,138.47,1,2026-05-04
ORD-001431,James Stephenson,Clothing,966.08,2,2026-07-02
ORD-070563,Caitlin Long,Electronics,$831.54,4,2026-06-20
ORD-070564,Randall Singh,Beauty,147.99,1,2026-06-06
ORD-070565,Leah Combs,Clothing,$785.69,2,2026-09-12
ORD-070566,Daniel Johnson,Books,39.06,1,2026-05-17
ORD-070567,  Charles Duffy  ,Beauty,791.58,0,2026-08-23
ORD-001919,Krista Quinn,Home & Kitchen,613.91,1,2026-04-08
ORD-070569,Nicholas Hernandez,Home & Kitchen,124.62,1,2026-06-24
ORD-070570,Nathan Stevens,Electronics,634.23,3,2026-07-21
ORD-070571,Erin Garrett,Beauty,990.43,2,2026-05-18
ORD-070572,Andrew Cannon,Beauty,131.84,1,2026-04-13
ORD-070573,Nicholas Thomas,Clothing,228.3,5,2026-07-31
ORD-070574,  Robert Hunt  ,Beauty,770.94,5,2026-05-11
ORD-070575,Lee Long,Home & Kitchen,721.17,1,2026-04-01
ORD-070576,Joseph Boyer,Home & Kitchen,615.13,3,2026-05-23
ORD-070577,Jeffrey Garcia,Books,946.99,1,2026-07-23
ORD-000714,Robert Velez,Books,976.37,4,2026-07-22
ORD-070579,Heather Hull,Books,555.17,1,2026-04-11
ORD-070580,  Wendy Vargas  ,Clothing,284.37,4,2026-07-20
ORD-070581,Michael Monroe,Electronics,94.68,3,2026-04-20
ORD-070582,Bradley Patel,Electronics,367.86,-1,2026-06-24
ORD-000290,Amy Harrington,Books,$375.41,4,2026-05-01
ORD-070584,  Kenneth Curtis  ,Beauty,426.93,5,2026-03-28
ORD-070585,Jeffrey Campbell,Electronics,839.63,3,2026-05-21
ORD-070586,Veronica Mccoy,Clothing,746.49,5,2026-07-22
ORD-070587,  Lisa Schwartz  ,Clothing,719.2,5,2026-04-10
ORD-070588,Stephen Love,Electronics,487.19,4,2026-09-11
ORD-070589,Katherine Norris,Books,627.68,3,2026-06-01
ORD-070590,Jennifer Walter,Books,877.2,4,2026-06-30
ORD-070591,Mrs. Michelle Thompson,Clothing,525.56,5,2026-09-06
ORD-070592,Kristin Hendricks,Electronics,661.15,2,2026-07-04
ORD-070593,Susan Campbell DDS,Beauty,176.96,1,2026-04-16
ORD-070594,Kenneth Davis,Electronics,126.39,5,2026-05-16
ORD-070595,Kathleen Mcdonald,Electronics,649.73,1,2026-04-23
ORD-070596,James Joyce,Home & Kitchen,$774.69,4,2026-03-26
ORD-070597,Tyler Dillon,Home & Kitchen,845.53,5,2026-08-09
ORD-070598,Richard Johnson,Home & Kitchen,885.13,1,2026-07-28
ORD-070599,  Brandon Campbell  ,Clothing,772.42,2,2026-03-25
ORD-070600,Emily Morris,Books,174.1,3,2026-07-30
ORD-070601,Daniel Garcia,Home & Kitchen,796.01,4,2026-07-07
ORD-070602,Elizabeth Miller,Beauty,869.16,5,2026-08-23
ORD-070603,Erik Obrien,Clothing,796.92,3,2026-04-11
ORD-070604,David Collins,Home & Kitchen,791.61,4,2026-06-15
ORD-070605,Nathan Hess,Beauty,755.83,5,2026-07-30
ORD-070606,Sharon Gibson,Beauty,563.18,3,2026-04-29
ORD-070607,  Dr. Christopher Lee  ,Books,454.58,4,2026-06-23
ORD-070608,Amy Moon,Clothing,$789.9,2,2026-06-24
ORD-070609,Alexandra Briggs,Electronics,$111.42,3,2026-06-24
ORD-070610,Seth Acevedo MD,Books,535.96,1,2026-07-26
ORD-070611,Rachel Nguyen,Beauty,$842.61,5,2026-05-20
ORD-070612,Whitney Lee,Clothing,754.11,3,2026-08-02
ORD-000349,Blake Moran,Books,181.79,2,2026-07-18
ORD-070614,Richard Nelson,Beauty,110.4,2,2026-04-22
ORD-070615,Dustin Hickman,Electronics,689.54,1,2026-07-16
ORD-070616,  Makayla Bennett  ,Clothing,$443.99,2,2026-05-21
ORD-070617,Mary Kelley,Home & Kitchen,105.06,4,2026-08-31
ORD-070618,Cameron Graves,Beauty,512.69,3,2026-09-04
ORD-070619,Sarah Thompson,Clothing,$499.94,4,2026-07-01
ORD-070620,Anthony Welch,Books,910.14,4,2026-07-15
ORD-070621,Nicole Sanchez,Beauty,298.79,1,2026-08-22
ORD-000421,Erik Fritz,Beauty,686.27,3,2026-06-30
ORD-070623,Jason Schmidt,Home & Kitchen,145.62,1,2026-07-20
ORD-001102,Marcus Williams,Clothing,293.74,2,2026-04-23
ORD-070625,John Bishop,Beauty,$590.01,2,2026-08-07
ORD-070626,Tonya Thomas,Electronics,$170.38,4,2026-07-14
ORD-070627,Brenda Kelley,Electronics,925.55,5,2026-05-08
ORD-070628,Eric Olsen,Beauty,190.01,3,2026-08-08
ORD-070629,Regina Hall,Books,$345.05,4,2026-03-23
ORD-070630,  Billy Robinson  ,Clothing,699.36,2,2026-04-03
ORD-070631,Betty Robbins,Home & Kitchen,505.04,4,2026-07-29
ORD-000078,  Michelle Walsh  ,Home & Kitchen,$468.74,3,2026-04-04
ORD-001671,James House,Home & Kitchen,$268.37,1,2026-08-15
ORD-070634,David Ellis,Books,464.63,3,2026-04-16
ORD-070635,Alexander Powers,Electronics,130.49,5,2026-05-21
ORD-070636,Emma Diaz,Home & Kitchen,814.44,2,2026-03-23
ORD-070637,Matthew Flores,Electronics,$660.3,4,2026-03-21
ORD-070638,Victoria Matthews,Clothing,$822.77,5,2026-09-15
ORD-070639,  Peter Brown  ,Beauty,156.73,2,2026-04-28
ORD-070640,  Douglas Cline  ,Beauty,414.33,0,2026-09-15
ORD-070641,Ruben Collins,Electronics,504.17,3,2026-07-22
ORD-070642,Yesenia Gonzalez,Books,$875.82,4,2026-05-24
ORD-070643,Melissa Gamble,Beauty,945.43,3,2026-04-03
ORD-070644,Toni Butler,Books,635.03,3,2026-07-24
ORD-070645,Regina Valenzuela,Electronics,$537.63,1,2026-06-07
ORD-070646,Cole Mclean,Electronics,533.84,2,2026-05-03
ORD-000623,Christopher Butler,Clothing,$70.47,2,2026-06-23
ORD-070648,Corey Mitchell,Beauty,217.01,2,2026-07-30
ORD-070649,Stephanie Munoz,Beauty,457.57,4,2026-07-08
ORD-070650,Albert Ali,Books,$497.04,4,2026-04-29
ORD-070651,  Robert Miller  ,Home & Kitchen,860.66,2,2026-06-29
ORD-070652,  Eric Perkins  ,Clothing,230.94,3,2026-04-22
ORD-070653,Lauren Hamilton,Electronics,476.24,1,2026-06-10
ORD-070654,Sarah Richardson,Clothing,506.84,5,2026-08-29
ORD-070655,Kevin Garcia,Beauty,483.59,3,2026-08-02
ORD-070656,Ashley Reed,Books,649.2,5,2026-07-22
ORD-070657,Donald Harris,Electronics,345.81,1,2026-06-03
ORD-070658,Mrs. Kelly Bryan,Beauty,$686.84,2,2026-05-07
ORD-070659,Jamie Knight,Beauty,$128.72,5,2026-08-17
ORD-070660,Stephanie Harper,Electronics,245.36,4,2026-04-27
ORD-070661,Luis Mccormick,Beauty,358.32,5,2026-08-25
ORD-070662,Robert Hanson,Clothing,$796.7,4,2026-05-08
ORD-070663,Gary Hart,Beauty,381.42,2,2026-07-25
ORD-070664,Jennifer Lawson,Electronics,805.4,5,2026-04-29
ORD-070665,  Andrew Barrera  ,Beauty,$733.46,0,2026-09-15
ORD-070666,Christopher Baker,Beauty,$299.92,5,2026-06-03
ORD-070667,Samuel Wright,Beauty,308.79,1,2026-04-21
ORD-070668,  Joshua Carr  ,Home & Kitchen,$352.23,2,2026-04-18
ORD-070669,Amanda Sanchez,Electronics,159.31,1,2026-08-29
ORD-070670,Elizabeth Johnson,Beauty,176.85,2,2026-04-23
ORD-070671,Timothy Rivera,Books,36.82,4,2026-09-15
ORD-070672,Tammie Aguilar,Home & Kitchen,$773.93,5,2026-08-27
ORD-070673,  Dennis Salazar  ,Electronics,219.33,5,2026-04-07
ORD-070674,  Donald Poole  ,Electronics,$428.51,1,2026-08-03
ORD-070675,  Rebecca Gross  ,Clothing,$471.16,1,2026-08-31
ORD-070676,Francisco Vance,Electronics,758.43,-1,2026-08-03
ORD-070677,Ashley Austin,Books,$553.55,3,2026-09-04
ORD-070678,  Bryan Spencer  ,Books,$163.15,4,2026-08-01
ORD-001375,James Robertson,Beauty,233.63,1,2026-04-10
ORD-070680,Vanessa Harvey,Books,$802.12,0,2026-08-02
ORD-070681,Michael Snow,Clothing,413.06,4,2026-07-14
ORD-070682,Ashley Mitchell,Electronics,302.44,5,2026-03-28
ORD-070683,Gregory Baker,Beauty,430.75,2,2026-05-22
ORD-070684,  Mary Quinn  ,Electronics,$388.29,2,2026-05-11
ORD-070685,Keith Davila,Clothing,325.3,3,2026-06-19
ORD-001904,  Claudia Arroyo  ,Electronics,770.95,3,2026-04-23
ORD-070687,Tracy Cox,Electronics,$327.59,5,2026-05-21
ORD-070688,Michael Gould,Home & Kitchen,$807.19,3,2026-05-03
ORD-070689,Kevin Bruce,Beauty,897.18,2,2026-07-14
ORD-070690,Christine Richardson,Beauty,$549.05,5,2026-06-19
ORD-070691,  Michael Valencia  ,Home & Kitchen,903.85,4,2026-05-19
ORD-070692,Andre Cardenas,Home & Kitchen,205.8,4,2026-06-23
ORD-070693,  Samuel White  ,Electronics,622.46,1,2026-05-08
ORD-070694,Douglas Freeman,Home & Kitchen,675.11,3,2026-06-05
ORD-070695,Marcus Reed,Home & Kitchen,851.0,3,2026-09-03
ORD-070696,  Madeline Brewer  ,Home & Kitchen,496.59,3,2026-07-14
ORD-070697,Jennifer Lee,Electronics,173.47,4,2026-05-19
ORD-070698,Michael Brown,Electronics,820.26,1,2026-06-02
ORD-070699,  James Powers  ,Beauty,385.21,1,2026-07-18
ORD-070700,Blake Wade,Electronics,89.65,2,2026-06-12
ORD-070701,Aaron Rios II,Electronics,306.36,5,2026-08-24
ORD-070702,Tracy Rivera,Clothing,711.09,-1,2026-07-05
ORD-070703,Ashley Morales,Books,822.47,3,2026-06-21
ORD-070704,Michael Taylor,Clothing,465.89,3,2026-09-13
ORD-070705,Haley Garrett,Electronics,205.75,4,2026-07-13
ORD-070706,Ashley Cunningham,Books,871.84,1,2026-09-09
ORD-070707,Elizabeth Williams,Clothing,143.64,2,2026-06-28
ORD-070708,Sean Malone,Beauty,$754.5,1,2026-05-03
ORD-001202,Sarah Brown,Clothing,609.85,3,2026-07-02
ORD-070710,  Derrick Bishop  ,Books,784.49,3,2026-08-06
ORD-070711,Bryan Curry,Clothing,174.34,2,2026-07-20
ORD-070712,  Gregory Sparks  ,Beauty,909.24,1,2026-06-03
ORD-070713,Russell Erickson,Books,67.33,1,2026-09-03
ORD-070714,Brittany Cobb,Clothing,132.94,2,2026-06-01
ORD-070715,Parker Alexander,Beauty,893.71,2,2026-05-02
ORD-070716,  John Page  ,Clothing,101.93,2,2026-04-05
ORD-070717,Matthew Carter,Books,182.87,3,2026-08-03
ORD-070718,Kelly Russo,Beauty,761.31,4,2026-09-13
ORD-070719,Christopher Gutierrez,Books,960.39,1,2026-06-17
ORD-070720,Katrina Brown,Electronics,$941.8,2,2026-06-11
ORD-070721,  Robert Nelson  ,Electronics,270.98,3,2026-04-21
ORD-070722,Rodney Mclaughlin,Electronics,209.84,5,2026-07-16
ORD-070723,Veronica Barton,Clothing,$979.36,3,2026-04-07
ORD-070724,Thomas Nguyen,Books,$342.12,1,2026-06-08
ORD-070725,Jennifer Hill,Electronics,330.82,5,2026-08-07
ORD-070726,Mr. Alex Smith,Electronics,979.54,4,2026-06-02
ORD-070727,Dr. Matthew Best DVM,Beauty,566.44,1,2026-03-21
ORD-070728,Patricia Costa,Clothing,780.06,5,2026-09-05
ORD-070729,Marc Meadows,Home & Kitchen,$63.21,2,2026-03-23
ORD-070730,Mr. Joseph Castro,Books,259.51,5,2026-08-30
